hunger,food,action
0.591480,0.229059,pass
0.659967,0.155904,pass
0.977412,0.478164,eat
0.493836,0.032860,pass
0.767766,0.436308,eat
0.361013,0.489446,pass
0.661931,0.297912,eat
0.292070,0.367350,pass
0.143860,0.353707,pass
0.396001,0.632487,pass
0.686120,0.560586,pass
0.716928,0.632129,pass
0.936063,0.466272,eat
0.685240,0.560001,eat
0.931380,0.873051,eat
0.257691,0.309297,pass
0.451183,0.520677,pass
0.814501,0.396994,eat
0.182652,0.752144,pass
0.486137,0.649465,pass
0.131197,0.277108,pass
0.208863,0.117700,pass
0.607474,0.891959,eat
0.883413,0.595773,eat
0.892589,0.542145,eat
0.510228,0.581168,pass
0.858662,0.957405,eat
0.658675,0.118556,pass
0.684248,0.177804,pass
0.532953,0.511868,pass
0.741148,0.724136,pass
0.574722,0.035358,pass
0.098212,0.010658,pass
0.705832,0.090979,pass
0.095075,0.407953,pass
0.159567,0.373339,pass
0.078553,0.816184,pass
0.574606,0.469464,pass
0.627729,0.153284,eat
0.826059,0.570868,eat
0.205933,0.153183,pass
0.415494,0.561313,pass
0.581498,0.469594,pass
0.601448,0.785322,pass
0.842927,0.158204,eat
0.243412,0.046124,pass
0.254529,0.427435,eat
0.148825,0.171087,pass
0.846681,0.485622,eat
0.701544,0.346411,eat
0.740574,0.021910,eat
0.134245,0.880157,pass
0.762560,0.819514,pass
0.003486,0.575863,pass
0.505620,0.042384,pass
0.013104,0.155874,pass
0.482365,0.287230,pass
0.550835,0.654456,eat
0.881837,0.006844,eat
0.115250,0.465043,eat
0.163626,0.506914,pass
0.507002,0.408347,pass
0.602114,0.274665,eat
0.901511,0.361663,pass
0.158538,0.613496,pass
0.791985,0.557649,pass
0.784380,0.560970,eat
0.154953,0.934618,pass
0.868729,0.592257,eat
0.558868,0.177771,pass
0.656695,0.449180,eat
0.608223,0.511517,pass
0.698857,0.837165,eat
0.324949,0.031109,eat
0.550416,0.117848,pass
0.821745,0.009200,pass
0.436891,0.101757,pass
0.750191,0.928981,eat
0.022403,0.763498,pass
0.718112,0.127211,pass
0.968445,0.251049,eat
0.082962,0.290612,pass
0.041858,0.508899,pass
0.829470,0.813815,eat
0.703047,0.282254,pass
0.413568,0.998182,eat
0.933212,0.022562,pass
0.382805,0.386542,pass
0.567389,0.804841,pass
0.190783,0.303635,pass
0.232128,0.635760,pass
0.240404,0.049454,pass
0.257343,0.846498,pass
0.617428,0.458524,eat
0.193449,0.295602,pass
0.885922,0.760257,eat
0.649487,0.234390,pass
0.807476,0.547874,pass
0.308745,0.054547,pass
0.701464,0.226016,eat
0.162475,0.730967,pass
0.443537,0.666090,pass
0.911849,0.108228,eat
0.043678,0.114365,pass
0.838863,0.412233,eat
0.190403,0.114227,pass
0.869751,0.278989,pass
0.051337,0.053322,pass
0.601038,0.938011,eat
0.764455,0.672405,pass
0.512395,0.040212,pass
0.393995,0.229658,pass
0.076128,0.891528,pass
0.675625,0.955439,eat
0.926007,0.033464,pass
0.193340,0.272723,pass
0.397744,0.939538,pass
0.943545,0.901295,eat
0.924191,0.976637,eat
0.430572,0.961905,pass
0.233560,0.914681,pass
0.286174,0.726031,pass
0.336863,0.916406,eat
0.716518,0.799975,eat
0.763266,0.807782,eat
0.138176,0.171738,pass
0.724842,0.439020,pass
0.396865,0.389743,pass
0.474480,0.662116,pass
0.205597,0.320989,pass
0.396264,0.812343,eat
0.223926,0.495327,eat
0.274869,0.528954,pass
0.015807,0.766266,pass
0.514363,0.056525,pass
0.468521,0.699249,pass
0.027814,0.047291,pass
0.787235,0.951484,eat
0.365615,0.189806,pass
0.500678,0.450156,pass
0.169339,0.400367,pass
0.386272,0.823014,pass
0.091019,0.552837,pass
0.355569,0.526315,pass
0.955500,0.027433,pass
0.422328,0.180234,pass
0.393347,0.027621,pass
0.153048,0.426166,pass
0.372489,0.777890,pass
0.391788,0.267271,eat
0.225506,0.395519,pass
0.945082,0.363209,eat
0.668059,0.898286,eat
0.559426,0.328599,pass
0.620674,0.072671,pass
0.036840,0.826187,pass
0.702530,0.347189,pass
0.363272,0.241144,eat
0.771640,0.095528,pass
0.127976,0.100484,pass
0.101033,0.764366,pass
0.762146,0.037087,pass
0.946462,0.555173,eat
0.122714,0.305773,pass
0.418946,0.201505,pass
0.304711,0.651689,eat
0.429162,0.493098,pass
0.930319,0.974463,eat
0.707484,0.787976,eat
0.002250,0.905801,pass
0.280308,0.827216,pass
0.863995,0.319605,eat
0.273974,0.002038,pass
0.628406,0.321691,pass
0.509195,0.335795,pass
0.720998,0.242834,pass
0.452157,0.532260,pass
0.145545,0.163611,pass
0.451213,0.936623,eat
0.324314,0.038156,pass
0.342140,0.463307,pass
0.750079,0.427398,pass
0.288780,0.725754,pass
0.708840,0.371784,eat
0.105632,0.302406,pass
0.898730,0.671075,eat
0.867215,0.812136,pass
0.528799,0.779327,pass
0.216377,0.640656,pass
0.757886,0.148661,pass
0.079327,0.327978,pass
0.518149,0.256786,pass
0.264176,0.019671,pass
0.020328,0.342714,pass
0.857120,0.375739,eat
0.534219,0.368704,pass
0.960405,0.089034,pass
0.553712,0.137303,pass
0.707870,0.785891,pass
0.015067,0.529212,pass
0.643365,0.089041,eat
0.967474,0.307638,eat
0.935061,0.877505,pass
0.734840,0.891714,pass
0.242712,0.201959,pass
0.598764,0.907868,eat
0.080107,0.043675,pass
0.823390,0.936234,eat
0.336905,0.517825,pass
0.917278,0.247124,eat
0.354485,0.674514,pass
0.378861,0.204112,pass
0.978206,0.831011,pass
0.616572,0.364011,pass
0.916360,0.537599,eat
0.573735,0.286428,pass
0.120391,0.289116,pass
0.557370,0.495658,pass
0.169888,0.192203,pass
0.795475,0.237602,pass
0.373835,0.605730,pass
0.714482,0.080549,eat
0.861722,0.670276,pass
0.758876,0.023018,eat
0.229936,0.584944,pass
0.303280,0.869603,eat
0.983597,0.555717,pass
0.725250,0.204143,pass
0.369833,0.576704,eat
0.177724,0.201027,pass
0.870593,0.456008,eat
0.626379,0.230356,eat
0.929732,0.117526,eat
0.315759,0.151420,pass
0.561735,0.167902,pass
0.075901,0.774716,pass
0.616017,0.418662,eat
0.616329,0.323143,pass
0.321639,0.202405,pass
0.494465,0.720917,pass
0.443442,0.185727,pass
0.188797,0.940077,pass
0.479970,0.818051,eat
0.202696,0.389749,pass
0.708890,0.061560,eat
0.679367,0.134131,pass
0.641301,0.415109,pass
0.324033,0.285179,pass
0.859490,0.128876,pass
0.601340,0.073832,pass
0.410345,0.203894,pass
0.039207,0.559515,pass
0.453271,0.182096,pass
0.064002,0.261092,pass
0.389242,0.217817,pass
0.345837,0.059138,pass
0.042957,0.168579,pass
0.969757,0.619700,eat
0.000173,0.208648,pass
0.900418,0.852377,pass
0.562731,0.051013,pass
0.394182,0.406339,eat
0.593167,0.023295,pass
0.309265,0.005721,pass
0.009526,0.264517,pass
0.591805,0.561518,pass
0.571014,0.765015,pass
0.868731,0.019593,pass
0.133704,0.610106,pass
0.799107,0.656936,eat
0.934912,0.944271,pass
0.286910,0.822920,pass
0.811676,0.764659,eat
0.604674,0.203485,pass
0.005359,0.680881,pass
0.199781,0.862707,pass
0.692575,0.781896,eat
0.049885,0.789408,pass
0.744356,0.510902,eat
0.524653,0.037502,pass
0.614477,0.318520,pass
0.759154,0.182253,pass
0.531936,0.713898,eat
0.822497,0.281513,eat
0.866643,0.717464,eat
0.805598,0.864135,pass
0.637718,0.382840,pass
0.566070,0.187647,pass
0.935806,0.042330,pass
0.156827,0.651953,pass
0.310631,0.111113,pass
0.439353,0.836552,pass
0.829340,0.809253,eat
0.551359,0.465547,pass
0.955182,0.188781,pass
0.241582,0.461112,pass
0.347790,0.241524,pass
0.712687,0.932146,eat
0.677968,0.562954,eat
0.881138,0.031475,pass
0.463154,0.067963,pass
0.957036,0.796025,pass
0.621969,0.222487,eat
0.698538,0.219988,pass
0.504886,0.529847,pass
0.544573,0.584993,eat
0.568989,0.344195,eat
0.439709,0.933530,pass
0.796953,0.404468,eat
0.648955,0.942014,eat
0.946243,0.725990,eat
0.005790,0.000494,pass
0.187400,0.472489,pass
0.737892,0.787004,pass
0.055651,0.562913,pass
0.391257,0.091029,pass
0.347825,0.555653,eat
0.764252,0.073550,pass
0.962947,0.536009,eat
0.055280,0.136597,pass
0.329323,0.141590,pass
0.843628,0.909057,eat
0.365690,0.962271,eat
0.975403,0.338000,eat
0.062459,0.637831,eat
0.259112,0.139986,pass
0.110018,0.216311,pass
0.764474,0.084619,pass
0.163343,0.216139,pass
0.897024,0.326329,eat
0.813526,0.256553,pass
0.724186,0.513265,eat
0.661603,0.589551,eat
0.238529,0.682559,pass
0.925550,0.931854,eat
0.310008,0.902690,pass
0.260835,0.226581,pass
0.685913,0.777306,pass
0.363284,0.057531,pass
0.183949,0.437663,pass
0.534395,0.630147,eat
0.211011,0.279459,pass
0.203963,0.162390,pass
0.020413,0.187995,pass
0.509217,0.695212,pass
0.778166,0.995882,eat
0.308365,0.721037,pass
0.537887,0.778039,eat
0.360712,0.509855,eat
0.079579,0.936315,eat
0.842382,0.847733,eat
0.320566,0.801607,pass
0.231945,0.024236,pass
0.464073,0.439985,eat
0.582058,0.426657,pass
0.995463,0.842754,eat
0.660523,0.088145,pass
0.230640,0.273133,pass
0.606666,0.836664,pass
0.447182,0.210929,pass
0.670228,0.393415,pass
0.138137,0.283191,pass
0.270257,0.982677,pass
0.717558,0.583525,eat
0.657570,0.091149,pass
0.720287,0.039144,pass
0.471616,0.580489,pass
0.494417,0.735645,pass
0.626478,0.256036,pass
0.399178,0.122569,pass
0.105920,0.892850,pass
0.448184,0.013334,pass
0.720503,0.524471,eat
0.408346,0.253324,pass
0.034712,0.332181,pass
0.532941,0.387396,pass
0.516974,0.866128,pass
0.836164,0.295658,pass
0.315279,0.167361,pass
0.545197,0.972304,pass
0.680821,0.813559,eat
0.791702,0.618135,pass
0.123852,0.283597,pass
0.080520,0.078838,pass
0.303979,0.022599,pass
0.080713,0.829382,pass
0.279797,0.509968,pass
0.329837,0.313915,pass
0.552890,0.458678,eat
0.960093,0.950557,eat
0.208822,0.567887,pass
0.317392,0.881201,pass
0.522457,0.351089,pass
0.628474,0.817174,pass
0.823861,0.552556,eat
0.231378,0.321600,pass
0.606543,0.264901,pass
0.768959,0.716647,eat
0.652998,0.665817,eat
0.635785,0.358214,pass
0.960602,0.100834,pass
0.735040,0.201629,pass
0.242525,0.636521,pass
0.394264,0.076420,pass
0.206384,0.984485,eat
0.741385,0.132888,pass
0.962993,0.393367,eat
0.080219,0.163636,pass
0.492594,0.830515,pass
0.242284,0.448664,pass
0.626697,0.037298,pass
0.002628,0.693673,pass
0.141599,0.270878,pass
0.189169,0.504522,pass
0.748510,0.535389,eat
0.114245,0.089061,pass
0.160884,0.887566,pass
0.327985,0.410254,pass
0.167766,0.490776,pass
0.632667,0.004911,pass
0.164073,0.062493,pass
0.776506,0.731049,eat
0.663364,0.840812,pass
0.052116,0.587078,pass
0.746761,0.527523,pass
0.778467,0.937978,pass
0.185524,0.748775,pass
0.298273,0.042992,pass
0.850125,0.407829,eat
0.550271,0.155044,pass
0.424613,0.795248,pass
0.199642,0.778420,eat
0.186370,0.337742,pass
0.377257,0.536624,pass
0.038791,0.789960,pass
0.785987,0.525068,pass
0.905588,0.140280,pass
0.179784,0.602338,pass
0.149668,0.735210,pass
0.048888,0.737722,pass
0.164278,0.910304,pass
0.578502,0.957516,pass
0.750948,0.800584,pass
0.241285,0.853447,pass
0.283961,0.936025,eat
0.865869,0.750386,eat
0.613660,0.197868,eat
0.969528,0.326388,eat
0.878240,0.548544,eat
0.708755,0.729932,pass
0.082063,0.662996,pass
0.730815,0.517291,pass
0.925056,0.947968,eat
0.238883,0.310653,pass
0.819425,0.622321,eat
0.410238,0.740623,pass
0.527294,0.963199,eat
0.618430,0.313290,pass
0.493548,0.255323,pass
0.390328,0.350691,eat
0.805656,0.131610,pass
0.574975,0.260361,pass
0.683750,0.918479,eat
0.992607,0.683310,eat
0.771399,0.116362,pass
0.010243,0.462811,pass
0.557595,0.921432,eat
0.433607,0.938453,pass
0.185098,0.528717,pass
0.466518,0.640937,pass
0.630231,0.392140,eat
0.632912,0.435984,eat
0.652370,0.140439,pass
0.907323,0.232641,eat
0.838357,0.776909,pass
0.893072,0.282512,pass
0.023014,0.627809,pass
0.086890,0.988310,pass
0.311723,0.261172,pass
0.177209,0.109294,pass
0.040562,0.030116,pass
0.355513,0.372134,pass
0.470809,0.794849,eat
0.879561,0.487504,pass
0.979385,0.564338,eat
0.943995,0.786696,eat
0.786050,0.423519,pass
0.791166,0.118547,eat
0.398461,0.714308,pass
0.426674,0.935308,pass
0.810119,0.392192,pass
0.469518,0.485110,eat
0.045140,0.499153,pass
0.049117,0.278174,pass
0.410961,0.303903,pass
0.534575,0.235479,eat
0.086706,0.557919,pass
0.388309,0.767399,eat
0.187890,0.915814,pass
0.915109,0.541532,eat
0.665885,0.904660,eat
0.072024,0.472124,pass
0.940383,0.637055,eat
0.084007,0.424881,pass
0.513870,0.538180,eat
0.488267,0.017487,pass
0.717425,0.689825,eat
0.074956,0.642313,pass
0.324162,0.125774,pass
0.835739,0.224860,eat
0.814205,0.249073,eat
0.926567,0.291108,eat
0.527814,0.852729,pass
0.486357,0.320589,pass
0.047989,0.733940,pass
0.141653,0.972579,pass
0.682542,0.269526,eat
0.194522,0.575804,pass
0.031452,0.175738,pass
0.209582,0.330939,pass
0.768748,0.914761,pass
0.165636,0.769147,pass
0.647090,0.450881,eat
0.872864,0.543673,eat
0.729938,0.028685,eat
0.143929,0.708335,pass
0.973222,0.722767,eat
0.606199,0.704183,eat
0.111414,0.526390,pass
0.744614,0.980073,eat
0.378362,0.161973,eat
0.003368,0.733216,pass
0.755459,0.738502,eat
0.793143,0.376980,eat
0.272795,0.377665,pass
0.625506,0.685464,pass
0.531791,0.075553,pass
0.793708,0.632843,eat
0.313140,0.545066,pass
0.846644,0.463673,eat
0.308344,0.997972,pass
0.051592,0.674227,pass
0.891152,0.662283,pass
0.115828,0.273914,pass
0.294930,0.384717,pass
0.745465,0.441327,pass
0.438661,0.282439,pass
0.041538,0.826998,pass
0.537412,0.508049,pass
0.228247,0.044686,pass
0.857252,0.552069,eat
0.995101,0.584068,eat
0.525375,0.742594,pass
0.777096,0.597881,pass
0.035494,0.255781,pass
0.862592,0.302494,eat
0.209839,0.668099,pass
0.548699,0.478053,pass
0.785162,0.177364,eat
0.586588,0.212104,pass
0.610060,0.056235,pass
0.370818,0.821140,pass
0.486159,0.719668,eat
0.457975,0.636809,pass
0.259144,0.779772,pass
0.241609,0.381799,pass
0.332768,0.518490,pass
0.035864,0.986432,pass
0.132563,0.164910,pass
0.796241,0.584731,pass
0.717015,0.615019,eat
0.462628,0.035880,pass
0.067370,0.811512,pass
0.430643,0.192857,pass
0.251394,0.027961,pass
0.863110,0.080698,eat
0.458101,0.604012,pass
0.675084,0.113549,pass
0.570686,0.310081,pass
0.229094,0.762040,pass
0.249043,0.078098,pass
0.452996,0.910312,pass
0.844680,0.362189,pass
0.348358,0.758675,eat
0.211967,0.782413,pass
0.182817,0.350229,pass
0.476477,0.410458,pass
0.508259,0.517325,eat
0.608965,0.074238,pass
0.820724,0.823524,eat
0.917669,0.170628,eat
0.866042,0.572961,eat
0.150844,0.629108,eat
0.531019,0.232702,eat
0.609475,0.779082,eat
0.651763,0.010829,pass
0.735219,0.315560,eat
0.921845,0.753920,eat
0.577393,0.769492,eat
0.302695,0.175249,pass
0.105788,0.554104,pass
0.201124,0.394538,pass
0.809364,0.850227,eat
0.002443,0.402925,pass
0.730835,0.918549,pass
0.210358,0.598055,pass
0.116979,0.198447,pass
0.383927,0.834627,pass
0.093624,0.670908,pass
0.339751,0.707735,eat
0.342309,0.691110,pass
0.447607,0.446582,pass
0.702173,0.901487,pass
0.228126,0.866735,pass
0.062451,0.436066,pass
0.721693,0.795718,eat
0.572221,0.503608,eat
0.557514,0.031458,pass
0.100312,0.524701,pass
0.410179,0.340705,pass
0.608052,0.771046,pass
0.006757,0.207900,pass
0.944159,0.438809,pass
0.260573,0.933153,pass
0.351743,0.865824,pass
0.712158,0.468705,eat
0.558459,0.887060,eat
0.430431,0.433229,eat
0.455459,0.824795,pass
0.241067,0.936375,pass
0.822984,0.298482,pass
0.099912,0.987692,pass
0.784240,0.163854,pass
0.928954,0.422357,pass
0.761082,0.880515,pass
0.328679,0.366983,pass
0.479970,0.196279,pass
0.333752,0.600184,pass
0.975688,0.484381,pass
0.928276,0.096446,pass
0.561359,0.721082,eat
0.324615,0.588175,pass
0.452214,0.601786,eat
0.856418,0.353752,eat
0.074047,0.888603,pass
0.157149,0.492727,pass
0.581526,0.791655,pass
0.107108,0.409572,pass
0.988536,0.341476,pass
0.852483,0.839549,eat
0.831530,0.016905,pass
0.989706,0.809143,eat
0.587982,0.199729,pass
0.957279,0.340967,eat
0.902693,0.341556,eat
0.780936,0.108738,eat
0.206629,0.427205,pass
0.234602,0.686888,pass
0.255005,0.929165,pass
0.132466,0.726410,pass
0.772566,0.306727,eat
0.303776,0.896026,pass
0.184915,0.580100,pass
0.379707,0.089425,pass
0.736891,0.905743,eat
0.219093,0.581878,pass
0.940252,0.212517,eat
0.712717,0.199148,pass
0.881788,0.822689,eat
0.224693,0.976687,pass
0.287604,0.618921,pass
0.171146,0.975387,pass
0.056493,0.061973,pass
0.085516,0.984140,pass
0.640183,0.508128,eat
0.357999,0.365841,pass
0.446457,0.854061,pass
0.227296,0.757489,eat
0.417354,0.357146,eat
0.195661,0.362381,pass
0.821400,0.193301,eat
0.284253,0.259988,pass
0.400647,0.768205,pass
0.965650,0.885692,eat
0.232580,0.217232,pass
0.199802,0.215331,pass
0.633057,0.108677,pass
0.406318,0.262778,pass
0.336078,0.411061,pass
0.266941,0.035268,pass
0.753294,0.641976,eat
0.494502,0.037565,pass
0.103545,0.258916,pass
0.411248,0.721921,pass
0.943969,0.162765,eat
0.129216,0.970288,pass
0.586553,0.871848,pass
0.201992,0.692972,pass
0.406528,0.436108,eat
0.665062,0.873425,eat
0.469731,0.605972,pass
0.909208,0.388955,pass
0.933850,0.243189,eat
0.286122,0.649940,pass
0.515517,0.841695,eat
0.007593,0.357465,pass
0.349637,0.652164,pass
0.948586,0.892012,eat
0.299126,0.070809,pass
0.238449,0.352269,pass
0.319171,0.642787,pass
0.075048,0.189092,pass
0.955983,0.814556,pass
0.359219,0.245484,pass
0.402725,0.597945,pass
0.296179,0.917722,eat
0.229744,0.478350,pass
0.726821,0.921055,eat
0.491429,0.268596,pass
0.872213,0.691852,pass
0.098696,0.538698,pass
0.584093,0.098180,pass
0.956408,0.240935,eat
0.022270,0.810318,pass
0.778670,0.906871,eat
0.980523,0.396961,eat
0.613613,0.459462,pass
0.274734,0.452410,pass
0.660836,0.032506,pass
0.510535,0.518234,pass
0.722379,0.539021,eat
0.739853,0.576835,eat
0.908313,0.648801,eat
0.736832,0.275123,pass
0.438776,0.847885,pass
0.015649,0.399116,pass
0.881194,0.234313,pass
0.453430,0.501698,eat
0.921956,0.827488,pass
0.971120,0.105703,eat
0.640279,0.752914,eat
0.423953,0.374469,pass
0.776238,0.676399,pass
0.913414,0.721154,eat
0.109479,0.070205,pass
0.675913,0.117880,pass
0.971049,0.213331,eat
0.082827,0.415802,pass
0.533632,0.586156,pass
0.789882,0.365201,eat
0.652159,0.739317,eat
0.035694,0.129768,pass
0.740437,0.203696,pass
0.643725,0.277743,pass
0.455623,0.844292,eat
0.008885,0.302400,pass
0.712449,0.630935,pass
0.506817,0.009907,pass
0.259981,0.549927,pass
0.662312,0.692444,eat
0.024527,0.581951,pass
0.772738,0.414369,pass
0.352501,0.256766,pass
0.416121,0.140127,pass
0.894419,0.831897,eat
0.467104,0.562908,eat
0.190968,0.961209,pass
0.796356,0.262700,pass
0.960362,0.426309,eat
0.856914,0.345249,eat
0.441067,0.726215,eat
0.461185,0.997018,eat
0.775791,0.980847,eat
0.873319,0.327772,pass
0.691805,0.689206,pass
0.296991,0.659196,pass
0.235544,0.649449,pass
0.685490,0.063743,pass
0.326876,0.683594,pass
0.414928,0.317856,pass
0.175845,0.813815,pass
0.298020,0.359823,pass
0.014907,0.923365,pass
0.539030,0.131646,pass
0.381724,0.986483,eat
0.637724,0.725074,pass
0.953858,0.072650,pass
0.388906,0.770096,eat
0.774667,0.212467,pass
0.690426,0.847188,eat
0.144750,0.515011,pass
0.219052,0.530778,pass
0.480857,0.071602,pass
0.742052,0.031838,pass
0.086903,0.017209,pass
0.594655,0.354149,pass
0.151610,0.205931,pass
0.011053,0.098554,pass
0.173044,0.457188,pass
0.973469,0.193345,pass
0.645738,0.472487,eat
0.975871,0.586700,eat
0.350648,0.385445,pass
0.268250,0.184003,pass
0.035613,0.112754,pass
0.730714,0.871990,pass
0.991494,0.367306,eat
0.291887,0.465773,pass
0.308489,0.089642,pass
0.305711,0.929579,pass
0.292871,0.260014,pass
0.103046,0.908961,pass
0.104154,0.617597,pass
0.426685,0.453216,pass
0.452161,0.656869,pass
0.322701,0.032375,eat
0.862394,0.186489,eat
0.028916,0.984512,pass
0.462184,0.690246,pass
0.856523,0.250733,pass
0.629371,0.401874,pass
0.001707,0.536422,pass
0.849793,0.823747,pass
0.007227,0.423770,pass
0.177941,0.276099,pass
0.866934,0.573383,pass
0.949382,0.624236,eat
0.204348,0.057617,pass
0.555656,0.815779,eat
0.307813,0.369014,eat
0.967653,0.723836,eat
0.310039,0.796807,pass
0.661416,0.538825,eat
0.416797,0.736260,pass
0.050021,0.707580,pass
0.507352,0.734198,eat
0.288002,0.716261,pass
0.914325,0.289378,pass
0.442550,0.752169,eat
0.742974,0.956963,pass
0.564400,0.333330,pass
0.466693,0.220141,pass
0.069600,0.724876,pass
0.829112,0.783992,eat
0.055564,0.769559,pass
0.272271,0.094649,pass
0.867416,0.210796,pass
0.102127,0.909549,pass
0.084215,0.787219,pass
0.494172,0.489544,pass
0.361891,0.565045,eat
0.467805,0.825934,eat
0.764182,0.019845,pass
0.554251,0.217236,pass
0.416019,0.334656,pass
0.336405,0.452761,pass
0.044760,0.103405,pass
0.242487,0.600710,pass
0.652089,0.984376,pass
0.047716,0.852624,pass
0.674570,0.746751,eat
0.250801,0.623676,pass
0.413406,0.888870,eat
0.141573,0.179543,pass
0.907005,0.978839,eat
0.063440,0.987588,pass
0.240635,0.931934,eat
0.034357,0.222314,pass
0.365892,0.596061,pass
0.251404,0.330684,pass
0.548259,0.809079,eat
0.238142,0.963682,pass
0.574712,0.586775,pass
0.540774,0.831660,pass
0.617575,0.122340,pass
0.324062,0.078078,pass
0.302608,0.426282,eat
0.654960,0.408437,pass
0.565339,0.107441,pass
0.848845,0.016926,eat
0.397826,0.378487,pass
0.147812,0.426119,pass
0.667014,0.798417,eat
0.474522,0.005005,pass
0.256433,0.154091,pass
0.662635,0.950885,eat
0.015429,0.420446,pass
0.532845,0.195852,pass
0.971795,0.670069,eat
0.966191,0.876699,eat
0.794590,0.519448,eat
0.620656,0.239715,pass
0.631504,0.653014,pass
0.975163,0.989859,eat
0.233787,0.107817,pass
0.471785,0.931072,pass
0.349739,0.670424,pass
0.407641,0.415860,pass
0.732477,0.965231,eat
0.369559,0.052984,pass
0.705314,0.353542,eat
0.480662,0.103837,pass
0.595871,0.402202,eat
0.419352,0.009502,pass
0.741499,0.536441,pass
0.765921,0.938618,pass
0.440677,0.781593,pass
0.124438,0.271840,pass
0.929504,0.265560,eat
